datetime,open,high,low,close,volume,order_type,side,open_price,cost,from_position,profit,return_rate,size
2020-04-24 15:00:00,171.555,172.18,171.0,172.12,2703841,,,,,,,,
2020-04-24 16:00:00,172.14,173.67,171.86,173.45,4705890,,,,,,,,
2020-04-24 17:00:00,173.4454,173.48,172.04,173.1972,4318894,,,,,,,,
2020-04-24 18:00:00,173.16,173.3846,172.65,173.0215,2946055,,,,,,,,
2020-04-24 19:00:00,173.01,174.56,172.81,174.54,6886026,,,,,,,,
2020-04-24 20:00:00,174.55,174.55,174.09,174.5,1054175,,,,,,,,
2020-04-27 13:00:00,176.59,176.9,175.37,176.03,4486818,,,,,,,,
2020-04-27 14:00:00,176.035,176.19,174.26,174.3393,5149572,,,,,,,,
2020-04-27 15:00:00,174.32,175.79,174.05,175.144,4063440,,,,,,,,
2020-04-27 16:00:00,175.15,175.25,173.3,174.07,4174203,,,,,,,,
2020-04-27 17:00:00,174.08,174.4,173.3705,173.685,3270975,,,,,,,,
2020-04-27 18:00:00,173.675,174.64,173.675,174.5,3077626,,,,,,,,
2020-04-27 19:00:00,174.505,174.76,173.82,174.03,5208689,,,,,,,,
2020-04-27 20:00:00,174.05,174.33,174.05,174.33,871949,,,,,,,,
2020-04-28 13:00:00,175.59,175.67,173.86,173.99,4225388,,,,,,,,
2020-04-28 14:00:00,173.97,174.18,170.59,170.9599,6217380,,,,,,,,
2020-04-28 15:00:00,171.0,171.8,170.3193,171.105,4214562,,,,,,,,
